timestamp,ax,ay,az,gx,gy,gz
45.82,0.165,-0.12,0.925,0.092,-7.572,-5.722
45.84,-0.049,0.186,1.151,9.212,-9.698,7.64
45.86,-0.003,-0.145,0.816,-8.446,4.2,-8.274
45.88,-0.047,-0.199,0.878,-1.279,1.187,4.063
45.9,0.069,0.046,1.046,1.651,3.2,6.653
45.92,0.19,0.086,1.183,-6.71,-7.821,-6.69
45.94,0.195,-0.131,1.018,3.467,-2.176,-1.943
45.96,-0.098,0.042,0.827,-0.397,6.028,7.346
45.98,0.148,-0.11,0.853,8.798,9.793,5.468
46.0,-0.187,-0.084,0.811,5.499,9.716,-6.13
46.02,-0.147,0.135,0.837,-7.092,-5.558,7.78
46.04,-0.157,-0.04,0.885,2.121,6.284,1.542
46.06,0.14,0.107,1.045,7.858,1.952,2.73
46.08,0.118,-0.073,0.923,6.533,-9.434,8.244
46.1,-0.11,-0.145,1.009,9.616,9.745,0.898
46.12,-0.074,0.113,0.864,5.551,6.289,7.279
46.14,-0.171,-0.184,1.147,6.708,-8.544,-1.391
46.16,-0.154,0.139,0.828,-8.123,-2.622,6.239
46.18,-0.142,0.18,0.808,5.611,4.276,9.056
46.2,-0.198,0.197,0.959,-3.679,4.123,0.43
46.22,-0.113,-0.041,0.95,-0.507,-6.665,0.228
46.24,0.094,0.083,1.155,-5.67,5.041,-1.169
46.26,0.043,-0.013,1.002,0.942,-7.176,6.634
46.28,0.131,0.126,1.005,-2.301,-7.747,-3.094
46.3,0.118,-0.065,0.896,2.221,7.586,-9.988
46.32,-0.015,-0.174,1.024,8.393,4.784,-1.398
46.34,0.016,-0.123,0.887,-8.162,4.388,0.574
46.36,-0.1,-0.137,1.101,8.858,-7.316,-7.65
46.38,0.14,0.145,0.815,-8.032,-6.819,-3.645
46.4,0.039,-0.196,0.85,-5.514,6.837,-7.084
46.42,-0.198,-0.127,1.097,2.511,1.49,4.064
46.44,0.127,0.017,1.116,7.883,-1.609,4.601
46.46,0.166,-0.014,0.802,-2.165,5.467,3.75
46.48,0.124,0.145,1.164,0.82,8.428,2.151
46.5,-0.009,0.181,0.941,-9.801,0.09,-8.662
46.52,0.168,0.011,0.841,-8.835,2.452,-7.676
46.54,0.131,-0.026,0.822,0.11,1.675,-0.728
46.56,0.018,0.004,1.048,-8.556,-1.324,0.73
46.58,-0.025,0.196,0.835,3.657,-8.938,-9.009
46.6,0.017,-0.175,0.987,5.258,1.105,4.057
46.62,-0.104,-0.039,0.894,-4.716,-8.535,5.519
46.64,0.126,0.131,1.183,7.537,-6.634,-3.529
46.66,0.017,0.15,1.076,3.599,3.198,2.839
46.68,0.13,0.184,1.138,4.098,6.281,3.756
46.7,0.1,-0.197,0.918,-4.518,-6.348,-8.663
46.72,0.131,-0.157,1.102,-0.8,3.801,-6.965
46.74,-0.136,0.087,1.033,7.79,-6.79,-1.459
46.76,-0.128,-0.061,1.198,-9.25,1.067,-0.192
46.78,-0.154,0.192,1.085,-4.515,2.421,-6.001
46.8,0.08,0.108,0.856,6.066,-2.839,-0.536
46.82,0.068,0.066,0.886,8.389,-6.791,6.11
46.84,-0.032,-0.125,0.843,1.885,-9.186,-9.019
46.86,-0.004,0.006,0.976,-4.739,5.74,3.747
46.88,-0.184,-0.123,1.058,0.01,9.494,3.021
46.9,0.123,0.094,1.093,-9.727,-4.058,6.646
46.92,-0.07,0.024,1.193,2.694,-3.525,-9.723
46.94,-0.096,0.159,0.931,-0.657,6.11,5.853
46.96,0.019,-0.006,1.173,7.459,8.576,-9.157
46.98,0.074,0.101,1.054,-2.374,-2.944,-2.382
47.0,-0.091,-0.057,0.96,9.72,9.774,8.543
47.02,-0.144,0.014,0.844,6.488,-6.291,-0.821
47.04,0.162,0.107,1.003,1.334,8.343,-3.597
47.06,0.138,-0.138,1.131,-2.142,6.618,-4.478
47.08,-0.02,-0.044,0.914,-5.592,9.524,7.56
47.1,0.025,-0.188,1.018,-9.012,0.325,-0.801
47.12,-0.171,0.042,1.014,8.702,-3.54,-5.079
47.14,0.184,-0.166,0.946,-0.478,3.635,3.955
47.16,-0.023,0.127,1.188,3.389,5.439,8.022
47.18,0.058,-0.112,1.05,6.037,0.244,4.322
47.2,-1.391,1.593,-0.054,-186.042,154.622,-156.701
47.22,-0.151,-0.143,1.137,1.909,-0.815,4.092
47.24,-0.092,0.065,0.927,5.103,8.291,-7.827
47.26,0.012,-0.092,0.951,-7.994,-9.082,-4.658
47.28,0.013,-0.098,1.076,-2.135,4.505,7.994
47.3,0.103,0.17,0.965,-4.48,6.071,-9.401
47.32,-0.065,0.182,0.981,-6.237,3.566,2.216
47.34,0.076,-0.018,0.938,7.297,-0.29,6.303
47.36,0.193,-0.052,0.885,5.531,-7.805,-1.765
47.38,0.162,-0.123,1.168,-1.33,-7.689,4.516
47.4,0.084,0.041,1.174,9.504,-7.59,2.011
47.42,0.199,-0.1,1.048,-0.524,-6.445,-7.064
47.44,-0.162,0.006,0.846,3.987,2.793,8.764
47.46,0.195,0.119,1.023,-7.841,2.204,-5.616
47.48,-0.117,0.191,0.863,4.277,-8.769,-6.593
47.5,0.084,0.123,1.01,-5.521,-3.152,2.354
47.52,-0.117,0.117,1.141,-0.562,1.978,8.88
47.54,-0.007,-0.191,0.997,5.261,0.709,3.62
47.56,0.019,0.189,1.01,3.606,-8.318,5.804
47.58,0.109,-0.011,0.934,8.379,-6.112,-2.714
47.6,0.058,-0.09,0.86,2.221,0.922,4.035
47.62,0.059,0.094,1.065,6.361,-1.383,0.474
47.64,-0.069,-0.151,1.194,-3.567,1.66,-7.755
47.66,-0.08,-0.008,1.105,6.822,-7.2,-7.676
47.68,-0.084,0.01,0.855,1.018,-7.192,4.072
47.7,0.092,0.071,1.175,9.331,-9.349,-0.56
47.72,-0.128,-0.125,1.175,9.846,-4.675,-8.463
47.74,0.149,-0.179,0.855,-0.368,3.734,-3.469
47.76,0.023,-0.014,1.109,-9.01,4.863,3.717
47.78,0.146,-0.164,1.061,0.514,-7.123,-7.965
47.8,0.158,0.072,1.046,-9.685,6.329,-1.011
47.82,-0.07,-0.009,0.828,2.371,-2.3,-6.181
47.84,-0.041,0.02,0.833,-1.201,3.872,-0.94
47.86,-0.158,-0.044,1.03,-5.685,6.146,-3.759
47.88,-0.013,-0.017,0.974,-8.505,3.127,0.329
47.9,0.059,0.08,1.03,-6.618,-5.463,-7.671
47.92,0.044,-0.123,1.158,3.058,-2.161,-7.112
47.94,-0.048,0.132,1.102,-9.5,2.913,-2.948
47.96,-0.151,0.029,0.8,-8.498,-7.297,-5.818
47.98,0.069,0.025,1.11,7.391,3.684,-7.712
48.0,-0.045,-0.085,1.047,7.087,2.195,-7.692
48.02,-0.155,0.088,0.955,-6.811,-6.093,-0.156
48.04,0.035,0.146,1.103,-6.752,-3.85,-4.251
48.06,-0.095,0.006,1.135,-3.258,6.989,-5.58
48.08,0.128,-0.121,0.825,6.017,5.467,-5.653
48.1,-0.171,-0.187,1.107,-1.438,-2.889,7.312
48.12,-0.084,-0.025,0.901,-5.999,-9.287,7.321
48.14,0.107,-0.092,1.04,9.253,6.636,-3.518
48.16,0.002,-0.093,1.06,3.64,-6.172,-1.423
48.18,-0.092,0.089,1.075,7.2,-9.382,-8.69
48.2,0.084,0.049,0.945,-5.623,7.041,4.739
48.22,-0.092,0.055,0.89,4.089,-5.546,2.823
48.24,0.071,0.129,1.002,6.921,-2.203,6.922
48.26,0.185,0.029,0.859,5.789,5.785,-1.21
48.28,0.176,-0.101,1.043,7.854,8.898,-9.236
48.3,0.173,-0.126,0.839,9.319,0.696,-6.12
48.32,-0.158,0.091,0.888,-1.247,-5.741,-5.019
48.34,-0.08,-0.056,1.143,-6.911,-0.905,-2.472
48.36,-0.144,0.03,0.853,-4.477,-4.902,-5.18
48.38,-0.035,-0.13,1.098,-3.45,9.169,8.72
48.4,0.12,0.076,1.195,-0.986,0.384,-9.265
48.42,-0.141,0.191,0.946,5.474,3.444,-3.444
48.44,0.002,0.042,1.147,-6.855,8.777,-2.64
48.46,-0.059,0.152,1.159,-5.356,-4.028,-7.856
48.48,-0.103,0.192,0.897,-2.884,-5.881,0.851
48.5,-0.056,0.01,1.199,-2.449,-6.648,5.942
48.52,-0.13,-0.138,0.94,2.0,-3.186,7.177
48.54,0.158,0.122,1.158,-5.238,1.351,3.046
48.56,0.059,-0.183,0.893,2.557,2.009,-9.54
48.58,0.015,0.042,0.912,-8.211,-0.61,3.872
48.6,0.019,0.075,1.11,8.532,-2.229,-1.267
48.62,0.037,0.136,1.029,-4.581,3.92,1.721
48.64,-0.064,-0.106,0.833,-8.232,3.487,-7.337
48.66,0.03,-0.187,0.947,-1.211,-9.967,-0.167
48.68,-0.069,-0.158,0.971,-4.65,-6.674,0.342
48.7,-0.027,0.08,0.888,2.687,4.703,4.667
48.72,0.04,0.136,0.912,-4.441,-6.434,8.53
48.74,-0.057,0.102,0.995,8.023,-6.127,3.635
48.76,-0.027,0.094,1.09,-6.009,-1.1,1.074
48.78,-0.045,-0.179,0.965,-6.291,-7.143,-2.619
48.8,-0.033,0.114,0.983,2.9,4.601,-6.875
48.82,0.107,0.176,0.919,1.172,3.132,-2.389
48.84,0.175,-0.002,0.993,2.653,-6.9,-5.641
48.86,0.193,0.077,1.177,0.849,-8.843,7.133
48.88,-0.092,0.129,1.079,0.37,0.598,-1.171
48.9,-0.057,0.035,0.95,7.752,3.77,-9.528
48.92,-0.064,0.029,0.84,-0.969,6.583,7.493
48.94,0.14,0.083,0.998,-6.332,-1.791,4.962
48.96,-0.173,-0.188,0.907,-6.215,9.262,1.347
48.98,-0.189,0.027,0.983,-9.214,-3.347,1.034
49.0,-0.065,-0.099,1.166,-2.794,1.045,7.498
49.02,-0.088,0.115,1.084,-5.478,6.633,4.55
49.04,0.042,0.025,1.096,2.233,-3.35,-1.833
49.06,-0.03,0.05,0.897,3.72,-2.971,-8.468
49.08,0.113,0.094,1.142,-9.774,0.018,-4.273
49.1,-0.043,0.155,1.117,6.802,8.545,2.453
49.12,0.13,-0.046,1.193,9.054,-4.883,-6.897
49.14,-0.18,0.014,1.021,-5.609,3.477,-0.595
49.16,0.017,-0.033,0.91,-4.747,-7.149,-7.086
49.18,0.034,-0.035,1.081,-2.291,-2.467,-8.467
49.2,0.081,-0.016,1.038,4.114,-4.8,-3.441
49.22,0.12,0.103,0.81,0.097,8.702,-4.959
49.24,0.19,-0.159,0.957,8.312,1.322,-6.659
49.26,0.009,0.066,0.954,-4.77,-8.714,-5.614
49.28,-0.028,0.175,0.91,-4.15,6.432,-5.345
49.3,-0.146,-0.019,0.886,-2.832,6.953,9.966
49.32,0.16,-0.097,0.838,5.443,7.622,5.095
49.34,0.048,0.115,1.029,-9.908,2.728,5.524
49.36,-0.01,0.12,0.891,0.982,-4.455,3.646
49.38,-0.183,0.127,0.975,9.276,-6.047,-9.671
49.4,-0.184,0.092,0.968,-8.834,3.998,2.189
49.42,-0.16,-0.002,1.066,-5.391,2.733,5.665
49.44,-0.077,-0.107,1.036,-3.405,-2.437,-9.462
49.46,-0.12,-0.159,1.048,6.387,-9.941,-9.416
49.48,-0.085,-0.022,1.033,0.603,-1.054,-3.237
49.5,0.134,0.058,1.041,0.412,-5.376,9.394
49.52,0.007,-0.196,0.836,5.202,1.309,0.485
49.54,-0.112,0.132,0.897,2.176,-6.691,6.449
49.56,-0.155,-0.069,0.806,9.538,0.315,-2.234
49.58,-0.01,0.028,1.159,9.776,-9.48,9.31
49.6,0.139,0.183,0.842,0.478,7.495,-7.389
49.62,-0.077,0.023,1.167,0.716,-5.741,-6.292
49.64,0.102,0.113,1.066,6.918,6.617,6.379
49.66,-0.151,0.005,0.96,-7.199,-2.411,-9.157
49.68,0.018,0.185,1.05,-8.918,7.799,-6.237
49.7,-0.072,-0.111,0.819,7.752,-2.212,6.449
49.72,-0.104,-0.154,1.167,-7.811,-4.885,-3.731
49.74,-0.054,-0.067,1.155,1.558,-2.878,-6.181
49.76,0.102,-0.127,0.93,6.915,-8.323,6.549
49.78,-0.151,0.111,1.126,-9.112,2.659,4.589
49.8,-0.025,-0.108,0.978,0.303,5.661,6.031
49.82,0.148,0.084,0.896,1.957,8.331,0.305
49.84,-0.187,0.018,1.188,-9.372,7.982,-8.909
49.86,-0.152,-0.062,1.067,-5.645,8.973,7.754
49.88,-0.193,-0.087,0.889,-7.273,7.698,-5.411
49.9,-0.097,-0.133,0.95,-0.452,2.862,-4.273
49.92,-0.112,0.081,0.839,-5.222,-5.866,9.956
49.94,0.191,0.164,0.95,-3.538,-7.555,-2.994
49.96,-0.023,0.09,0.933,5.518,-7.857,-3.867
49.98,0.142,0.011,1.055,-3.829,-8.615,-3.098
50.0,0.12,0.124,1.087,1.18,-0.879,5.733
50.02,0.09,-0.15,0.998,1.626,4.276,-7.961
50.04,-0.017,-0.174,0.82,4.084,-5.715,0.439
50.06,-0.017,0.052,0.81,4.743,-4.912,-8.869
50.08,0.187,0.066,1.177,0.621,0.215,-7.547
50.1,-0.18,-0.18,1.004,8.118,-4.456,-6.182
50.12,0.068,0.193,0.946,6.098,-3.329,-3.138
50.14,0.055,0.177,0.964,-5.428,8.846,-3.103
50.16,-0.043,0.037,1.098,0.258,-8.351,4.161
50.18,-0.157,0.038,1.135,-6.141,4.702,4.77
50.2,-0.026,-0.115,1.189,6.849,1.848,-5.525
50.22,-0.076,-0.134,1.106,1.807,-1.855,-0.087
50.24,-0.056,-0.056,1.037,-7.145,-8.867,-7.12
50.26,-0.142,0.11,1.145,9.13,6.363,-4.027
50.28,0.031,0.045,1.049,-2.42,-0.258,-0.243
50.3,0.182,-0.042,0.897,-2.606,-1.486,-4.698
50.32,0.036,-0.171,1.073,6.889,7.498,4.653
50.34,-0.06,0.088,1.033,-1.727,-7.469,-8.875
50.36,-0.132,-0.125,0.928,-6.435,8.174,-9.554
50.38,-0.166,-0.096,0.9,4.171,4.518,-2.776
50.4,-0.133,0.044,1.103,-3.741,-1.905,-1.844
50.42,-0.054,0.011,0.916,-8.036,-1.645,-7.986
50.44,0.045,-0.174,1.139,3.578,9.013,6.49
50.46,-0.105,0.058,0.934,-4.474,6.732,6.904
50.48,-0.042,0.025,0.946,-0.421,-7.002,-1.53
50.5,-0.136,-0.116,1.163,2.854,-2.235,-8.347
50.52,-0.039,0.109,0.826,-1.166,-1.877,5.012
50.54,-0.106,0.142,1.149,-9.373,0.0,4.027
50.56,-0.021,-0.143,1.151,-8.164,-1.853,-9.232
50.58,0.128,-0.162,0.929,2.334,-3.797,5.68
50.6,0.042,-0.046,0.992,-0.313,1.609,7.651
50.62,0.087,-0.086,0.833,2.454,-3.717,6.736
50.64,0.036,0.079,1.131,-7.664,6.975,9.005
50.66,-0.189,-0.111,0.821,-2.895,-0.721,1.149
50.68,0.17,-0.048,1.108,-4.54,-4.089,9.998
50.7,-0.076,-0.062,1.017,-8.481,3.672,-1.048
50.72,0.121,-0.035,0.991,5.657,3.319,6.045
50.74,-0.125,-0.199,0.838,-0.623,8.273,-5.191
50.76,0.109,0.076,0.836,-7.566,8.171,-2.231
50.78,0.173,-0.024,0.984,-4.009,-3.085,-6.582
50.8,-0.193,0.024,0.814,6.33,-6.068,-6.961
50.82,-0.16,0.18,1.183,8.773,-4.367,-1.729
50.84,0.162,-0.117,0.846,1.69,4.704,4.904
50.86,-0.027,0.166,0.98,7.599,-1.816,-6.279
50.88,0.069,0.012,1.113,4.362,-2.931,-6.62
50.9,0.135,-0.034,0.866,-0.222,7.605,1.401
50.92,-0.166,0.002,1.011,-3.645,2.151,-0.377
50.94,0.044,-0.047,0.932,-8.272,7.845,7.443
50.96,-0.066,-0.18,0.918,-9.537,1.576,-0.42
50.98,-0.165,-0.029,0.893,5.579,4.127,-6.983
51.0,0.173,0.026,0.81,7.881,9.871,6.164
51.02,0.152,0.036,1.102,1.697,5.739,9.366
51.04,0.048,0.112,0.832,-6.58,2.358,-7.916
51.06,0.12,0.132,1.108,-6.021,-2.752,-1.384
51.08,-0.108,0.136,1.158,2.175,3.185,2.16
51.1,-0.144,0.072,0.833,-1.786,5.394,7.695
51.12,0.061,0.015,0.8,-9.202,2.41,-9.328
51.14,-0.169,0.198,0.869,-9.386,-8.067,-9.767
51.16,0.199,0.109,1.114,-2.889,-4.721,8.092
51.18,-0.028,-0.014,0.881,2.31,-4.192,0.614
51.2,0.026,0.074,1.099,-4.798,6.35,-3.75
51.22,0.11,0.159,0.923,4.435,5.229,2.321
51.24,-0.007,0.054,1.106,4.472,9.743,-4.052
51.26,-0.191,-0.095,1.067,-1.004,-7.054,-6.788
51.28,0.085,0.149,0.804,0.202,5.047,-6.709
51.3,0.19,0.088,0.862,3.553,8.944,-9.727
51.32,0.158,0.127,0.892,-2.632,0.396,1.284
51.34,-0.149,0.013,0.962,-9.251,7.105,-3.254
51.36,0.179,-0.17,1.167,-0.698,-9.611,3.055
51.38,-0.11,0.031,1.092,-6.051,1.787,6.919
51.4,0.071,0.195,0.814,3.385,-0.096,-0.331
51.42,0.047,0.177,0.957,3.168,-2.844,-6.286
51.44,0.058,-0.079,1.066,-8.457,8.87,-0.043
51.46,-0.192,-0.059,0.997,-5.018,-8.285,-1.886
51.48,0.022,0.171,0.865,-4.351,8.076,7.206
51.5,0.032,-0.071,0.942,-9.209,1.463,9.852
51.52,-0.194,0.174,1.074,5.313,-6.105,6.518
51.54,-0.117,0.162,0.952,2.079,2.383,-3.532
51.56,0.121,-0.105,1.165,1.247,2.558,9.109
51.58,-0.082,-0.01,1.187,-2.554,5.971,3.483
51.6,0.164,-0.116,0.859,-6.28,6.925,7.774
51.62,0.019,0.007,1.099,9.395,8.699,-4.248
51.64,-0.094,-0.112,1.051,5.632,-4.132,-6.895
51.66,0.024,-0.065,0.925,4.84,1.697,0.18
51.68,-0.14,-0.118,0.933,2.543,8.222,-6.775
51.7,-0.192,0.072,1.028,0.408,6.756,2.025
51.72,-0.075,-0.084,1.073,-9.901,-3.093,8.884
51.74,0.196,0.187,1.12,7.728,-3.402,-3.535
51.76,0.186,-0.012,0.944,-8.197,0.259,9.497
51.78,0.009,-0.131,0.899,-5.818,-5.341,7.702
51.8,-0.045,0.124,0.846,-4.489,4.175,-0.095
51.82,-0.041,0.123,0.826,8.432,-1.635,-2.515
51.84,-0.165,-0.176,0.817,2.274,-8.147,-9.16
51.86,0.029,0.048,0.851,9.816,9.388,4.023
51.88,-0.186,-0.016,1.044,7.319,1.293,-7.019
51.9,-0.156,-0.114,0.855,-3.408,3.035,7.705
51.92,0.077,-0.047,1.094,-3.955,-7.826,4.382
51.94,0.064,-0.086,0.991,-6.439,-2.622,-3.778
51.96,-0.188,-0.001,0.877,-9.685,-7.658,-6.229
51.98,0.122,0.19,0.847,8.02,-3.561,2.721
52.0,-0.014,-0.114,1.163,9.971,2.113,-4.899
52.02,-0.192,-0.143,1.192,-4.575,6.487,8.94
52.04,0.118,0.166,0.9,-0.132,1.773,3.017
52.06,0.043,0.165,1.057,0.54,-0.435,3.356
52.08,-0.123,-0.108,1.03,-4.608,7.298,-3.878
52.1,-0.019,-0.113,0.865,4.41,5.416,3.418
52.12,0.2,-0.198,0.815,-3.686,7.582,4.196
52.14,0.09,-0.092,1.113,-7.547,4.389,4.308
52.16,-0.115,0.153,1.049,2.876,7.599,8.697
52.18,-0.106,-0.145,0.984,7.992,-6.368,5.335
52.2,0.169,0.007,0.958,-5.773,-6.583,3.781
52.22,0.094,0.095,1.041,9.708,-7.617,5.213
52.24,-0.188,-0.116,1.089,-4.975,9.023,-6.33
52.26,-0.168,0.17,1.148,-7.703,-0.363,8.545
52.28,-0.183,-0.04,0.951,-9.433,-6.573,9.416
52.3,-0.077,-0.021,0.986,6.193,-8.215,-6.007
52.32,-0.12,0.104,0.809,0.96,-3.333,6.019
52.34,-0.037,0.195,0.898,-5.269,-4.102,-3.14
52.36,0.135,-0.149,1.182,3.593,2.116,-4.284
52.38,0.004,0.109,1.045,6.024,-9.177,-6.911
52.4,0.082,0.006,1.195,-6.738,0.48,-9.702
52.42,0.002,-0.175,1.083,-4.609,6.624,9.206
52.44,0.054,-0.12,1.127,7.424,-1.289,9.953
52.46,-0.159,0.105,1.084,-6.941,0.902,2.639
52.48,-0.111,-0.118,1.018,-2.317,-1.061,-3.845
52.5,0.02,-0.018,0.962,7.324,4.284,-7.859
52.52,-0.141,0.09,0.82,7.123,9.738,-2.758
52.54,0.195,-0.078,0.839,9.563,3.209,-5.415
52.56,0.102,0.078,0.803,2.213,-0.029,4.047
52.58,0.148,-0.191,0.907,-8.251,1.993,8.831
52.6,-0.087,-0.118,0.9,-6.57,-1.57,-7.251
52.62,-0.023,-0.105,0.808,-1.57,-2.905,7.085
52.64,-0.181,-0.192,1.13,5.808,2.967,2.322
52.66,-0.038,-0.076,0.925,1.011,9.811,-0.19
52.68,-0.2,0.13,0.925,7.321,3.821,1.183
52.7,-0.004,0.033,0.845,2.095,4.819,-6.964
52.72,0.032,0.01,0.887,7.463,-7.946,-7.442
52.74,-0.117,0.02,1.138,-4.214,0.906,1.116
52.76,-0.036,0.002,0.882,-0.21,-9.575,6.122
52.78,0.122,0.028,1.131,5.942,9.543,0.811
52.8,-0.131,0.081,1.027,-0.801,2.625,-5.732
52.82,-0.005,-0.1,1.152,-7.494,-7.693,-4.462
52.84,0.16,-0.165,0.964,1.504,-9.635,-9.308
52.86,0.051,-0.123,1.168,0.765,0.399,-0.902
52.88,-0.158,-0.014,0.874,-5.666,-8.945,0.472
52.9,-0.003,0.062,0.833,-3.414,-6.023,3.269
52.92,-0.103,-0.164,0.99,9.772,-0.57,-5.688
52.94,0.097,0.076,1.107,-5.247,8.113,-3.12
52.96,-0.14,-0.107,1.059,-2.657,-1.515,7.409
52.98,-0.147,-0.184,0.816,5.117,-8.904,-8.001
53.0,-0.132,-0.119,1.024,-0.772,6.17,1.308
53.02,-0.181,-0.124,1.125,0.393,4.958,-4.245
53.04,-0.158,0.142,1.07,-2.406,1.777,2.275
53.06,-0.154,-0.178,0.832,-0.318,-7.336,-9.679
53.08,0.172,0.193,1.193,4.441,7.536,9.595
53.1,-0.106,0.114,0.937,-0.384,1.204,6.124
53.12,-0.075,0.027,1.179,-5.915,2.6,9.498
53.14,-0.151,-0.001,1.184,-9.162,9.922,1.697
53.16,-0.122,-0.151,0.909,-3.992,-2.357,9.697
53.18,-0.136,0.193,0.805,3.544,0.738,6.783
53.2,-0.157,-0.173,1.129,-1.996,5.227,-6.094
53.22,-0.17,0.156,1.025,7.219,-3.424,5.399
53.24,0.173,-0.05,1.122,-5.512,-5.09,-6.04
53.26,-0.046,0.134,0.811,-3.938,-3.513,-3.78
53.28,0.07,0.158,1.149,5.382,9.303,2.697
53.3,0.136,0.055,1.171,9.703,-8.998,-1.905
53.32,0.163,-0.04,0.862,4.874,8.354,-6.245
53.34,-0.087,0.088,0.906,-8.729,5.092,-2.639
53.36,0.044,0.072,0.991,-4.853,0.68,0.623
53.38,0.1,0.132,1.176,-0.066,-2.619,-3.675
53.4,-0.033,-0.121,1.006,5.691,-7.768,-2.535
53.42,-0.162,0.149,0.811,0.349,-4.704,4.786
53.44,0.135,0.035,0.809,-9.612,-4.738,-4.67
53.46,0.033,-0.174,0.913,3.962,9.698,7.386
53.48,-0.108,0.16,0.875,4.751,-3.964,1.213
53.5,-0.093,-0.121,0.996,0.996,-3.606,-9.718
53.52,0.093,-0.026,0.864,-9.609,2.795,4.912
53.54,-0.057,-0.016,1.189,-9.502,0.792,8.783
53.56,-0.166,-0.112,0.845,9.641,6.762,-5.037
53.58,-0.014,0.024,1.081,0.382,-2.248,-0.582
53.6,0.046,-0.159,1.2,-8.422,-1.604,0.427
53.62,0.143,0.095,0.883,-5.363,-2.725,-9.423
53.64,0.162,0.176,1.034,-0.31,-8.161,-2.556
53.66,0.002,0.155,0.85,-3.406,-9.029,-8.082
53.68,0.029,-0.046,0.883,0.549,-5.124,-5.745
53.7,-0.122,-0.044,0.894,4.781,9.707,-1.905
53.72,-0.051,-0.156,1.084,8.988,-1.175,-7.27
53.74,0.165,0.18,1.097,-2.502,-4.774,-0.105
53.76,0.123,-0.137,0.893,2.746,8.983,-1.552
53.78,-0.16,0.007,0.999,5.142,-3.819,-4.625
53.8,-0.094,0.086,1.004,8.155,-4.339,8.824
53.82,-0.014,0.024,1.171,9.663,-5.856,6.795
53.84,-0.082,0.119,0.987,-8.94,3.943,8.1
53.86,0.039,-0.135,1.118,4.028,4.082,-8.629
53.88,-0.11,0.141,1.082,1.08,1.842,-2.183
53.9,0.021,-0.045,0.899,8.156,5.043,5.486
53.92,-0.096,-0.194,1.047,6.732,4.28,-1.775
53.94,0.155,0.14,0.865,-5.977,0.944,-3.916
53.96,-0.024,-0.189,0.937,1.628,-3.878,5.176
53.98,-0.115,0.164,0.858,1.371,-6.978,-3.825
54.0,-0.193,0.082,1.098,-5.843,6.243,7.774
54.02,0.144,-0.092,0.937,1.433,1.867,7.637
54.04,-0.033,0.13,0.859,6.831,0.821,0.058
54.06,0.129,0.116,1.063,9.987,6.588,6.442
54.08,0.018,-0.065,0.945,-4.649,5.893,-2.215
54.1,-0.117,-0.013,0.952,0.787,-7.648,-9.327
54.12,-0.12,-0.081,0.837,2.906,7.535,6.951
54.14,0.026,0.065,1.047,2.392,-6.512,-4.451
54.16,-0.155,0.143,1.184,1.189,8.189,-0.329
54.18,0.14,0.128,0.872,2.986,8.937,2.678
54.2,0.038,-0.026,1.124,7.018,1.291,3.717
54.22,0.095,-0.188,0.801,8.76,-1.929,-6.651
54.24,-0.093,-0.149,0.898,9.689,-0.56,-4.448
54.26,-0.068,0.043,1.001,-9.924,6.459,-5.059
54.28,-0.12,0.154,0.899,3.142,-2.632,4.348
54.3,0.092,-0.171,1.004,7.04,7.122,-1.824
54.32,0.187,-0.144,1.007,-3.828,3.858,8.899
54.34,0.061,-0.104,1.134,-9.14,4.548,9.313
54.36,-0.186,-0.19,1.039,6.984,1.156,0.034
54.38,-0.033,-0.076,1.004,1.635,0.827,-0.231
54.4,0.09,-0.115,1.06,2.982,9.978,-0.502
54.42,-0.01,-0.145,1.11,-0.093,5.317,-1.947
54.44,0.117,0.101,1.18,6.486,-7.544,-0.91
54.46,0.161,0.035,0.861,-2.683,4.657,-4.396
54.48,-0.128,0.046,0.954,1.773,-5.556,-6.823
54.5,-0.122,0.012,0.907,-0.453,3.098,2.319
54.52,-0.126,-0.184,1.094,-1.271,-9.166,-0.273
54.54,-0.11,-0.031,0.852,4.995,8.138,-9.49
54.56,-0.122,-0.087,0.822,-3.404,8.213,8.977
54.58,-0.154,0.198,0.99,5.269,-6.015,1.545
54.6,-0.12,-0.086,1.151,9.364,4.454,-7.699
54.62,-0.177,-0.109,0.852,-7.899,-5.763,8.86
54.64,0.07,0.095,1.161,-0.771,7.31,9.683
54.66,0.183,-0.07,1.085,-0.972,6.675,-8.88
54.68,0.182,0.185,1.12,-2.766,6.753,-4.737
54.7,-0.032,0.116,0.856,-5.947,-6.2,-1.924
54.72,0.062,0.102,1.063,7.914,-1.418,-8.244
54.74,-0.139,0.106,1.106,9.841,6.008,9.166
54.76,-0.063,-0.167,0.841,-2.315,4.736,-5.22
54.78,0.184,0.152,1.189,-0.261,6.906,-2.516
54.8,0.171,-0.066,1.092,-5.416,-7.036,4.461
54.82,0.091,-0.125,0.882,-6.924,-4.041,-3.435
54.84,0.014,-0.125,0.988,-9.819,6.589,-6.747
54.86,0.194,-0.143,0.875,-4.844,-4.743,8.795
54.88,-0.087,0.14,0.842,2.561,-5.579,7.347
54.9,0.075,-0.065,1.063,-0.781,-3.643,9.251
54.92,0.053,0.195,1.031,6.706,5.278,-2.831
54.94,0.043,0.013,1.083,7.05,-0.415,0.771
54.96,-0.106,0.029,1.097,6.84,-9.944,9.694
